Id,RawCoord1,RawCoord2,RawCoord3,RawCoord4,RawCoord5,RawCoord6,RawCoord7,RawCoord8,RawCoord9,RawCoord10,RawCoord11,RawCoord12,RawCoord13,RawCoord14,RawCoord15,RawCoord16,RawCoord17,RawCoord18,RawCoord19,RawCoord20,RawCoord21,RawCoord22,RawCoord23,RawCoord24,RawCoord25,RawCoord26,RawCoord27,RawCoord28,RawCoord29,RawCoord30,RawCoord31,RawCoord32,RawCoord33,RawCoord34,RawCoord35,RawCoord36,RawCoord37,RawCoord38,RawCoord39,RawCoord40,RawCoord41,RawCoord42,RawCoord43,RawCoord44,RawCoord45,RawCoord46,RawCoord47,RawCoord48,RawCoord49,RawCoord50,RawCoord51,RawCoord52,RawCoord53,RawCoord54,RawCoord55,RawCoord56,RawCoord57,RawCoord58,RawCoord59,RawCoord60,RawCoord61,RawCoord62,RawCoord63,RawCoord64,RawCoord65,RawCoord66,RawCoord67,RawCoord68,RawCoord69,RawCoord70,RawCoord71,RawCoord72,RawCoord73,RawCoord74,RawCoord75,RawCoord76,RawCoord77,RawCoord78,RawCoord79,RawCoord80,RawCoord81,RawCoord82,RawCoord83,RawCoord84,RawCoord85,RawCoord86,RawCoord87,RawCoord88,RawCoord89,RawCoord90,RawCoord91,RawCoord92,RawCoord93,RawCoord94,RawCoord95,RawCoord96,RawCoord97,RawCoord98,RawCoord99,RawCoord100,RawCoord101,RawCoord102,RawCoord103,RawCoord104,RawCoord105,RawCoord106,RawCoord107,RawCoord108,RawCoord109,RawCoord110,RawCoord111,RawCoord112,RawCoord113,RawCoord114,RawCoord115,RawCoord116,RawCoord117,RawCoord118,RawCoord119,RawCoord120,RawCoord121,RawCoord122,RawCoord123,RawCoord124,RawCoord125,RawCoord126,RawCoord127,RawCoord128,RawCoord129,RawCoord130,RawCoord131,RawCoord132,RawCoord133,RawCoord134,RawCoord135,RawCoord136,RawCoord137,RawCoord138,RawCoord139,RawCoord140,RawCoord141,RawCoord142,RawCoord143,RawCoord144,RawCoord145,RawCoord146,RawCoord147,RawCoord148,RawCoord149,RawCoord150,RawCoord151,RawCoord152,RawCoord153,RawCoord154,RawCoord155,RawCoord156,RawCoord157,RawCoord158,RawCoord159,RawCoord160,RawCoord161,RawCoord162,RawCoord163,RawCoord164,RawCoord165,RawCoord166,RawCoord167,RawCoord168,RawCoord169,RawCoord170,RawCoord171,RawCoord172,RawCoord173,RawCoord174,RawCoord175,RawCoord176,RawCoord177,RawCoord178,RawCoord179,RawCoord180,RawCoord181,RawCoord182,RawCoord183
Tropidurus_torquatus,9329.9404,17345.787,7237.8027,9838.5957,16834.65,7191.6455,9381.6045,12614.296,6368.7412,11222.016,10574.825,5953.8223,10651.765,10625.334,8227.0781,10792.096,9661.793,8769.1406,11430.908,9025.917,7442.3828,11053.002,9466.7471,8523.6563,9838.6729,5243.2612,8096.2446,8271.3584,17448.32,7227.1045,7757.8779,16889.674,7223.1226,8317.7695,12598.406,6375.4771,6357.4478,10559.424,6161.6582,6815.2549,10517.71,8166.1772,6994.0171,9621.6104,8925.2285,6321.374,9359.707,7788.2266,6717.1772,9469.3096,8667.0361,7925.1758,5418.5776,8089.0835,8169.1904,9582.8574,5501.9482,6872.9922,8912.3574,6440.3501,7648.188,8692.707,6257.9531,8445.2832,8910.2197,6278.7451,9062.2617,8939.2344,6259.1318,9844.0898,8656.7119,6184.6133,9395.0625,9517.9287,5506.4092,10658.481,8888.9746,6299.3789,8064.085,8210.29,6090.3027,9683.0703,8202.2617,6133.4404,8951.7832,6279.2959,9983.3711,8853.1885,7856.8306,5992.6309,9125.6094,7786.6997,5939.9575,8646.6689,7825.8706,5965.834,10060.615,7350.0889,6777.5,7584.8828,7292.7466,6781.2173,10216.115,7290.3154,7283.0703,7472.71,7260.3364,7473.5894,10071.773,7393.6045,8055.2959,7687.498,7275.7144,8196.4453,10154.378,7422.2466,8335.8604,7695.667,7387.5859,8447.499,8840.417,6782.7168,7618.8184,8930.7881,7473.8374,8083.1201,8878.8574,11450.76,7772.6577,8864.0615,9334.3457,10144.217,8867.415,8928.377,9631.1074,8979.6973,7790.7183,10190.093,8895.9219,5161.5825,8745.5898,9199.167,7485.8164,8069.5918,8703.9766,7473.7207,8088.6284,9822.6055,7484.793,6282.604,7847.5083,7469.0073,6282.0649,10478.522,7590.7271,7751.165,7390.3325,7545.0693,7912.0049,8831.0391,11143.844,8722.2637,8825.292,9914.1396,10223.586,10500.333,7339.2861,9453.5859,7273.6533,7303.5322,9483.1172,10751.419,8365.5059,6382.8198,6763.6768,8479.5527,6549.8506,8904.4102,5557.0923,7474.0308,8783.5391,9118.8262,7037.9458
Cerastes_cerastes,9314.0615,14374.28,7118.9663,9729.0996,13923.014,7000.9097,9752.291,11653.073,6866.5562,11765.984,10307.17,6731.7964,10588.279,10329.485,8572.3955,10387.713,9318.6016,8050.334,10450.42,8580.5918,6947.6641,10342.163,8732.8242,7528.9097,9577.7266,5351.3374,7934.8887,8316.6367,14379.553,7080.5044,7954.873,13953.04,6985.4287,7952.1807,11653.407,6955.0791,5813.5801,10342.687,6998.6313,7072.2944,10306.958,8588.1377,7392.855,9374.6543,8206.9902,7252.0234,8600.5459,7171.1357,7396.001,8800.0264,7604.625,8109.6113,5312.7754,7887.5225,7159.5806,9525.1045,6056.2773,6500.3647,8959.8779,8012.9819,7697.3931,9487.5635,6277.4048,8508.96,9708.9209,6422.1719,9086.2822,9787.9619,6351.6143,10027.321,9452.1807,6232.0156,10488.221,9588.7939,6024.353,11182.252,9006.2744,8014.4731,7775.3564,8414.5479,6281.9155,9912.5166,8405.8418,6296.5127,8886.8574,6448.8599,9508.3555,8807.3193,6757.5625,7125.1113,8981.502,6782.957,7159.7822,8631.0371,6782.2192,7176.4424,9379.5098,7075.0898,7593.4443,8331.4521,7040.688,7550.1299,9577.0039,7273.4307,7750.9116,8086.6396,7315.938,7760.0093,9697.2207,7670.0679,7759.9917,8013.8218,7630.8779,7736.1445,9718.9141,7850.8027,7771.0439,7948.5537,7827.8672,7749.3354,8830.6982,7286.3887,7406.0791,8862.8926,7472.1343,6991.5435,8824.9688,10915.11,8182.958,8798.7939,9507.998,9304.1016,8814.8418,9326.959,8481.2354,8794.041,7864.2754,9764.5527,8868.001,5430.0503,8545.4307,9664.623,7979.4316,7546.1099,8027.6387,7872.1572,7533.4033,9211.8301,6940.3623,7389.0088,8435.1729,6923.3809,7363.063,9511.3564,7634.9038,7012.7979,8307.167,7601.2168,7001.4512,8792.5342,10812.539,8488.2051,8818.2598,9820.5986,9389.6211,10448.414,7868.7407,8562.8984,7215.21,7902.0508,8633.8936,9945.1777,9251.04,6375.1665,7633.5571,9241.0127,6420.3096,8852.082,5148.4302,7441.457,8831.5479,9784.4141,7161.084
Dendrelaphis_pictus,9237.2842,15353.545,7010.0962,9812.8535,14634.64,6960.2915,9790.8779,11358.677,6955.6924,11433.076,10105.052,7444.6782,10316.97,9891.5557,8931.7666,10201.796,8887.0986,8706.9814,10878.511,8509.4922,7589.2925,10598.9,8667.2598,8168.2056,9798.25,5566.2764,7992.0059,7877.981,15243.461,6995.0894,7470.8994,14609.799,7006.3833,7829.0986,11321.252,6941.6416,6193.4106,9750.2637,7487.8086,7174.4756,9908.0322,8926.0039,7490.0791,8785.7393,8674.4092,6852.0337,8402.2559,7607.3062,7151.481,8521.2783,8216.7422,8140.9238,5575.981,7970.5112,7519.8926,9524.4785,6230.7974,6710.9727,9183.3623,6775.1851,7705.2378,9277.9678,6383.1465,8610.0596,9469.9463,6559.4014,9080.6211,9507.2695,6488.9751,9987.6582,9316.8691,6378.9033,10163.928,9577.7188,6264.3252,10811.104,9322.7998,6738.8306,8120.4717,7923.7031,6372.9102,9780.9736,7942.3433,6383.2666,8966.0547,6337.4199,9404.416,9004.9941,6193.667,7014.3711,9249.502,6123.7842,7078.5771,8734.8018,6109.999,7085.8916,9410.2227,6704.9155,7619.5703,8519.3027,6557.5903,7606.4512,9471.7246,6816.52,7735.6563,8484.9482,6716.6353,7699.6948,9682.7178,7186.0313,7928.3477,8203.7568,7116.7021,7948.6626,9761.8008,7392.5859,7962.9917,8077.7461,7296.918,7969.0708,8941.2969,6866.7227,7513.2788,8935.1904,7169.4146,7069.4336,8808.4834,11038.407,7998.0645,8845.6436,9113.6152,9482.8799,8840.1064,8904.7539,9144.6387,8895.0215,7460.8047,9693.2188,9001.209,5423.7578,8477.0938,9292.8721,7567.2427,7845.6465,8533.1416,7491.7964,7775.6382,9511.9297,6170.3979,7279.2813,8460.9629,6121.8794,7290.5469,9823.3486,7158.0068,7337.5342,8161.3364,7126.7954,7313.3896,8803.7734,10697.01,8538.9824,8866.5908,9793.6914,9471.9629,10372.398,7386.6602,8614.9521,7383.4912,7392.6709,8607.1758,10571.052,9010.8135,6721.5693,7218.2993,8876.5322,6632.5259,8929.5723,5449.2607,7372.2363,8831.6484,9371.2314,7261.752
Eryx_jaculus,9652.1875,13743.683,6974.7798,10177.186,13086.227,6978.8301,10134.699,11395.518,7095.1357,11185.8,9544.1094,7626.1177,10147.414,9816.1104,9190.8867,9814.0215,8959.8711,8793.9375,9932.6123,8146.0903,7181.333,9987.9453,8306.9883,7719.9385,9610.873,5936.5806,7686.0044,8191.416,13794.189,6921.9292,7702.8301,13122.636,6871.6118,7710.5366,11501.178,6999.2344,6424.8496,9568.4414,7590.5791,7498.2261,9830.6631,9119.8164,7816.9326,8913.8281,8718.5332,7774.8604,8133.3184,7094.6353,7694.4219,8231.5576,7640.7959,8079.3311,5883.2124,7641.6436,8204.9688,9259.7754,6113.6318,7522.2852,8465.0674,7165.0923,7917.0674,8427.1475,6662.1577,8559.5781,8798.5723,6517.2695,9096.5898,8782.7188,6493.9365,9787.543,8450.7188,6740.9258,9503.9277,9257.874,6157.5996,10146.288,8533.8154,7251.001,8481.0596,8174.0151,6434.3071,9294.9844,8167.7603,6447.0117,8882.7383,6597.2534,9344.5313,8860.874,6755.1548,7063.3018,9047.1016,6703.4614,7040.5532,8709.833,6709.1758,7029.5762,9524.459,6819.041,7384.8911,8207.167,6851.3721,7352.8906,9589.2949,6975.7773,7644.3467,8099.7813,6957.4531,7585.7563,9602.4785,7140.6689,7711.9624,8051.7808,7084.4243,7685.8989,9624.0498,7216.3926,7820.7378,8044.0405,7214.3745,7779.353,8852.8916,6756.8589,7577.7275,8833.5596,6951.9976,7491.4487,8792.6289,10901.358,8488.665,8777.6348,8746.0869,9594.5811,8786.2305,8606.875,9239.1797,8829.418,7885.2358,9523.9297,8842.9746,5847.2041,8353.3809,9024.8994,6899.5723,7228.7935,8703.3604,6880.3394,7180.2871,9383.3682,6710.8623,7197.5889,8349.8135,6729.0918,7176.4473,9093.9902,7239.5166,6853.0908,8659.6699,7235.3589,6816.9912,8820.9355,10498.728,8868.5449,8769.9736,8939.165,9618.4795,10231.788,8190.458,8459.0596,7360.8428,8193.6563,8362.6875,9558.3896,8427.8545,6566.4307,8225.3857,8392.6387,6503.8779,8821.874,5801.9014,7114.7734,8830.9844,8926.8311,7408.2158
Pantherophis_guttatus,9327.2334,14998.382,7059.25,10214.389,14195.324,6935.0552,10016.102,11560.612,7138.0986,11850.496,9736.8125,7470.895,10490.641,9600.7373,9108.792,10168.99,9090.4766,7782.6738,10654.758,7995.1885,6665.0361,10306.528,8309.7715,7434.8091,9655.542,5152.8896,7679.2134,8195.1396,14999.009,7073.1519,7348.9238,14234.963,7171.8281,7610.9199,11600.301,7194.0327,5810.5083,9687.3291,7657.2695,7155.7168,9590.5684,9226.3008,7509.6797,9139.9414,7903.4453,6954.5127,8012.4268,6739.5078,7391.3608,8342.3242,7574.3198,8059.1587,5195.8926,7771.4873,6960.0215,9284.71,6170.771,6413.7227,8555.0732,6795.5171,7251.4097,9041.1875,6407.3877,8375.8711,9467.9541,6559.0981,9249.0459,9482.8486,6469.269,10148.95,9161.2246,6329.5698,10632.82,9324.1748,6076.0869,11146.389,8537.3604,6673.209,7939.4766,7724.6392,5944.4258,9660.6514,7753.8154,5867.9561,8934.2666,5728.2651,9270.1396,8790.4385,6292.8301,6694.5649,8949.1484,6179.397,6763.5801,8624.4404,6184.0327,6736.5435,9478.4297,6393.4648,7287.459,8261.002,6370.2197,7329.5088,9734.2422,6658.0332,7617.9707,7959.2451,6663.707,7702.6143,9826.8662,6873.1919,7656.0923,7887.395,6877.708,7712.9116,9878.959,7075.0708,7713.7051,7858.3169,7061.7012,7823.0791,8852.2109,6734.4951,7417.5508,8805.8086,7102.4702,7056.8022,8837.9082,10662.205,8281.0596,8810.5195,8949.5342,9407.457,8822.2373,8638.8516,9021.5996,8909.4473,7043.0254,9545.2871,8944.6465,5041.5122,8260.9805,9334.6719,7052.9854,6980.2627,8279.2158,7022.2661,7077.7036,9414.2461,6188.3501,7066.2969,8283.7715,6188.1743,7020.8359,9759.5781,7161.5645,6314.7017,7962.6318,7113.8901,6401.915,8843.3076,10403.49,8758.5977,8844.0361,9431.2227,9533.6475,10407.316,7332.77,8384.5918,7326.8672,7166.6704,8495.1396,10322.678,8451.7246,6181.832,7270.4448,8445.8574,6297.4844,8937.4658,5169.6045,6969.5938,8819.6533,8935.8711,6802.189
Xerotyphlops_vermicularis,8938.2646,12009.445,7110.2905,9350.0137,11610.158,7153.2153,9591.7275,10267.778,7414.0684,9862.874,9429.0195,7543.0693,9532.4199,9482.7979,8157.127,9307.6992,9243.4629,8285.6973,9299.2129,8244.2773,7584.0352,9356.957,8634.9854,7835.418,9412.2754,7638.0913,7833.0957,8686.3711,12030.737,7133.5684,8277.5283,11547.391,7167.4346,8144.3223,10360.287,7331.123,7841.4746,9295.1426,7610.7998,8181.9067,9498.9961,8086.189,8348.083,9216.9619,8224.0635,8474.4219,8206.5654,7507.2646,8338.6855,8580.4463,7823.2969,8393.9053,7673.7656,7785.4844,8492.25,8505.2783,7185.7759,8402.3359,8282.1729,7410.0591,8683.9033,8514.7285,7247.2842,8807.457,8711.9268,7262.2114,8989.6816,8714.6777,7287.9082,9126.8301,8500.5664,7294.6133,9298.7031,8556.3271,7235.1685,9343.9141,8346.6855,7462.3408,8739.917,8260.2256,7320.6826,9045.2012,8278.2275,7325.4888,8837.1738,8089.6416,8530.5537,8869.9141,8234.7061,7652.4521,8935.877,8243.1895,7666.0508,8794.0352,8232.7422,7664.7827,9028.0781,8269.8291,7691.0068,8670.5068,8258.3398,7698.0342,9064.0713,8302.3525,7719.0078,8646.9375,8276.2988,7710.521,9106.4756,8327.9678,7745.812,8606.9102,8298.7227,7722.4956,9149.3242,8350.9766,7756.8633,8565.0703,8328.9141,7742.916,8870.0381,8251.7959,7701.626,8867.9971,8287.4092,7679.4253,8802.9307,10043.112,8032.5532,8816.8867,9115.2852,8428.7256,8827.1885,8958.2041,8114.7437,8830.2578,8647.9463,8574.377,8854.6436,7650.2871,8190.4912,8936.3447,8234.4199,7615.9629,8786.3467,8221.7617,7614.6182,8987.7061,8256.9766,7682.5283,8723.0557,8250.4268,7683.4346,9152.1348,8128.5171,7573.0596,8614.4385,8133.083,7556.4507,8812.915,9837.9893,8276.2988,8831.0127,9355.2969,8497.4932,9478.7305,8527.8545,8274.4619,8227.2979,8518.8721,8239.1602,9109.4834,8491.2197,7385.5254,8666.334,8481.8857,7365.4072,8878.1709,7599.0601,7526.271,8877.9961,8861.6123,7452.792
Ablepharus_kitaibelii,8877.8027,14077.243,7261.4932,9369.373,13788.561,7136.3203,9205.7266,11209.05,6669.645,9898.8564,9900.8086,6614.6816,9428.8516,9675.4668,7962.187,9477.5254,9527.1025,8009.9053,9854.4697,8791.5908,7661.2373,9546.2471,9170.5928,8175.5103,9567.1934,6423.6826,8244.751,8620.5752,14035.681,7280.564,8240.8066,13730.585,7227.647,8380.1201,11299.79,6639.2944,7701.0244,9813.8701,6602.748,8184.5674,9575.9658,7852.6733,8159.2744,9471.834,8009.29,7844.8672,8634.1855,7552.6431,8100.8594,9032.5234,8160.0425,8616.6406,6308.4248,8245.124,8016.8052,8942.5342,6680.8184,7885.3447,8842.5771,6892.0859,8289.5586,8783.0332,6851.8364,8679.3555,8833.8994,6976.1113,8942.5176,8827.6504,6941.2266,9311.7988,8811.8916,6851.0313,9514.9209,9049.2891,6642.4536,9684.0576,8856.3574,6844.8359,8499.8711,8143.8862,6943.3687,9208.3164,8213.5361,6934.2314,8978.7363,7494.6064,9044.4531,8915.7822,7899.2837,7392.4683,9091.2949,7932.1392,7418.8872,8711.4121,7906.2329,7443.48,9225.4033,8012.2842,7719.208,8593.4736,7977.3408,7753.7358,9286.958,8044.604,7892.5894,8541.1133,7981.9346,7915.481,9316.2275,8062.5171,8054.2686,8481.1621,7982.3896,8068.917,9366.1855,8050.3296,8216.6855,8449.0693,7968.0405,8220.8115,8930.915,7385.9014,7590.5972,8920.9932,7695.354,7672.7583,8855.2754,10690.449,7544.7461,8841.5781,9439.6104,8721.2813,8821.5947,8997.0615,8467.4082,8895.9561,8352.3594,9104.25,9067.9893,6561.4087,8547.9668,9074.9492,8068.7236,7871.6152,8738.7256,8043.814,7908.79,9209.3779,7966.9023,7566.6279,8632.4922,7921.1816,7536.9219,9168.0273,8035.4761,7617.5688,8643.6299,7991.7139,7655.3691,8852.9473,10334.346,8128.623,8840.9404,9618.9375,8720.0176,9657.002,8184.4302,8573.2578,8156.2339,8096.4946,8660.5889,9704.9014,8544.9717,7043.5146,8024.624,8439.5146,7049.5288,9106.7646,6171.0674,8013.4932,8833.0107,8896.958,7425.3496
Agama_agama,9171.418,18978.512,7402.7983,9567.2598,18540.172,7176.3218,8987.5713,13218.839,6171.8394,11777.726,10701.201,5597.3662,11069.98,10984.463,7752.9106,10907.766,10483.372,8393.0488,11795.514,8888.5137,6325.0176,11267.702,10021.536,8392.1875,9900.0566,5012.4902,7788.1709,8304.4473,19011.049,7561.9282,7757.2744,18582.295,7691.4067,7989.5283,13225.921,6426.77,5290.6924,10987.386,6836.5796,6633.1475,11134.224,8704.9414,7243.7837,10532.072,9275.8359,5644.9736,9444.3652,8082.979,6884.6528,10162.835,9311.3086,7918.0605,5046.439,8225.9043,7073.6538,10014.029,5387.5293,5716.7861,9531.8604,6685.9219,7243.3574,8973.5088,6306.8213,8038.7925,9199.1309,6269.416,8882.4443,9146.0713,6116.6475,9671.3652,8857.0801,5816.9707,10103.516,10024.23,4842.5454,11371.745,9376.4395,5643.9014,6297.5088,8580.8447,6656.1387,10682.788,8453.2773,5705.4155,9445.8926,5948.6953,10595.952,8527.3486,8574.167,6103.4985,8928.3184,8478.96,5883.8784,7961.5581,8459.8711,6116.1206,10149.35,7780.9043,6489.6587,7225.6401,7754.729,7244.4858,10605.308,7349.4941,7252.6157,7083.5762,7448.0947,7932.2881,10443.534,7533.0859,7980.0991,7481.4063,7548.5195,8626.5342,10701.594,7499.8169,8478.6777,7468.1865,7547.0869,9082.7646,8820.7656,6547.981,7468.4175,8955.082,7177.98,7936.9648,8884.6885,11938.658,7775.1743,9380.3525,9893.8262,10616.75,9192.5186,9515.6113,9710.7266,9500.75,8103.8979,10718.709,9144.0107,4661.5679,8814.332,9445.6484,7821.6196,8162.7012,8464.4004,7864.377,8383.9033,9845.248,8111.5103,6008.7373,7320.4106,8095.7432,6535.7031,10686.878,7825.0977,7230.4077,6886.7754,8015.4507,8056.1821,9157.0488,11537.743,9095.8477,9429.4912,10271.528,10789.645,11179.559,7180.5244,9336.8682,7394.9961,7308.5815,10227.827,11489.139,9098.2773,5861.9282,5705.6548,9086.167,7041.5464,8733.6855,5324.6743,7501.8779,8811.3027,9687.9414,7653.5757
Chalcides_sepsoides,8834.5732,13687.34,7327.8877,9532.5918,12808.768,7080.5493,9536.0117,11455.546,7029.4077,9923.7305,10149.378,7066.0708,9702.748,9663.7656,8000.7617,9647.2119,9553.8672,8103.5024,9755.9551,8831.6289,7279.1606,9646.6475,8951.7363,7747.2539,9508.4121,6529.8823,8049.0391,8660.8271,13686.766,7328.8115,8015.5669,12762.625,7035.5054,8013.2959,11404.833,6940.1406,7683.7402,10096.279,7071.0469,7988.5747,9603.9268,7946.2397,8056.2217,9523.582,8037.3159,7951.5503,8826.0254,7209.2134,8048.3047,9003.1445,7735.8955,8287.0166,6570.2319,8074.8984,8445.9043,9335.6152,6353.7764,7960.5039,8919.665,7063.8926,8415.7158,8752.2988,6688.5,8707.5186,8838.1816,6627.6333,8994.0742,8844.2842,6637.7881,9360.3691,8769.4902,6715.6494,9311.8057,9323.5029,6370.9248,9801.6699,8948.0293,7180.7271,8500.6729,8475.6348,6724.0283,9305.6709,8530.876,6724.0923,8884.7559,7258.2339,9065.4199,8889.3359,7801.9331,7176.793,8961.9209,7805.5664,7170.6016,8816.2324,7796.3965,7176.9209,9161.5977,7924.3452,7411.4375,8578.9824,7923.9961,7419.3643,9122.1611,7876.6338,7643.5981,8642.5635,7869.2295,7616.7324,9278.4951,8056.3003,7937.3506,8452.2217,8057.8516,7946.1143,9317.0342,8110.0527,8030.5815,8419.1885,8093.6206,8040.4316,8881.4609,7261.5913,7681.3594,8886.6133,7428.7622,7637.3086,8825.4648,10830.718,7841.8262,8827.292,9572.2539,8934.9424,8855.6289,9385.7959,8673.6992,8809.9785,8130.6553,9241.5625,8912.4619,6578.3164,8525.1641,8948.0811,7907.8809,7565.748,8757.6357,7919.7632,7595.853,9179.4609,7928.335,7290.4834,8585.9385,7918.2617,7288.6787,9051.2607,8171.5581,7030.2407,8752.6973,8162.77,7030.9082,8842.96,10631.167,8077.5313,8837.8652,9715.7168,8964.5898,9713.7168,8346.0078,8592.709,8013.7568,8348.7139,8505.4424,9518.2246,8675.6074,6823.3975,8250.4336,8660.6377,6797.2026,8879.418,6449.1465,7595.3667,8840.0605,9208.5156,7302.6797
Hemiergis_quadrilineata,8913.6934,12106.843,7413.0557,9178.4873,11853.558,7368.4478,9167.9824,10747.408,7170.957,9918.6836,9877.6465,7410.0366,9509.4189,10061.168,8006.1128,9612.1094,9539.7813,7913.6704,9840.7275,9250.8154,7298.2378,9637.7705,9297.1641,7831.7256,9212.4355,7857.8442,7606.6899,8746.2852,12096.164,7397.6709,8508.7725,11862.457,7359.6113,8512.248,10749.411,7144.2378,7745.208,9937.2354,7419.313,8210.4932,10066.896,8000.4854,8050.3076,9530.4141,7908.9092,7835.8555,9333.8711,7332.3198,8003.7686,9362.4814,7807.4839,8377.0977,7864.4692,7671.189,8492.0137,9347.3232,6828.2324,7905.2173,9410.6719,7107.6289,8340.5244,9322.1924,6880.0215,8679.3115,9298.083,6888.1694,8980.2832,9278.1846,6923.7813,9291.4316,9299.625,6886.9326,9140.2402,9368.1484,6862.8569,9790.7705,9429.0654,7167.1318,8358.5723,9005.2822,6877.5391,9298.6992,8977.0459,6897.4585,8796.2373,7999.7495,8441.5205,8837.7354,8533.3506,7219.3057,9065.5908,8506.0771,7235.2349,8582.6631,8513.9102,7235.2041,9237.4434,8610.7568,7456.5996,8402.582,8616.4004,7459.4297,9221.3145,8680.7842,7573.4287,8418.7832,8682.8369,7557.7627,9172.2813,8703.8662,7659.5854,8464.5742,8712.9131,7684.2026,9167.9189,8706.6533,7792.8096,8476.5068,8690.7783,7793.9282,8819.9619,8490.4697,7645.5098,8818.8018,8706.6514,7591.0547,8846.2148,10427.916,7731.4111,8807.8848,9537.4121,8403.2852,8783.7354,9447.6348,8351.3174,8852.9902,8906.8672,8698.7324,8835.0303,7796.9263,7915.3398,8959.7109,8707.4795,7582.3149,8683.3291,8707.0439,7573.1602,9223.5879,8556.0381,7339.2051,8428.8545,8559.6719,7366.4463,9061.9834,8511.5527,7165.791,8638.6875,8514.6367,7160.9087,8819.5684,10365.29,8049.3774,8816.2119,9625.9854,8427.6895,9542.7295,8928.9541,8112.1885,8110.9175,8962.0771,8104.481,9747.4844,9339.5723,7085.5693,7907.3687,9359.3096,7108.7754,8796.7568,7932.6978,7297.6396,8835.1025,9470.4248,7263.1348
Hydrophis_platurus,9456.5117,14960.362,6592.5303,9803.6201,14115.493,6401.2793,9716.2617,12518.998,6947.3804,10581.44,10711.445,6639.062,10082.931,10591.359,8099.083,10091.738,9703.208,8117.5693,10256.172,9088.3594,7292.729,10121.273,9270.0605,7812.7412,9496.1211,5126.8027,8048.5796,8581.2285,14960.931,6591.7446,8151.0283,14104.796,6421.6367,8151.8984,12556.776,6943.2344,7122.8496,10837.354,6773.7695,7715.4131,10730.898,8136.8945,7680.3457,9845.9004,8143.5313,7383.8887,9120.6885,7271.3667,7593.3398,9359.0391,7795.2568,7930.6768,5218.8174,8008.0859,7950.6777,10273.56,6353.0859,7471.1934,9675.1553,7717.6816,7774.7842,9733.2217,6789.5791,8579.0195,10086.769,6804.4199,9027.1885,10123.663,6786.5625,9868.791,9644.959,6772.6255,9777.6855,10244.254,6281.6899,10192.08,9638.541,7856.9009,8164.8843,8664.7148,6512.9204,9437.9551,8571.9492,6501.8076,8712.4014,6201.5273,9550.8467,8784.5684,6637.167,7533.2256,8972.3955,6705.2148,7569.728,8564.9463,6717.6206,7568.895,9467.916,6972.0898,7810.9619,8031.395,7062.5767,7848.2197,9672.4092,7326.1475,7927.5454,7888.2422,7380.0259,7921.2275,9556.8857,7743.394,7869.687,7992.0225,7766.7036,7839.9727,9329.6367,7944.9346,7812.418,8214.4033,7938.4497,7763.3926,8777.2783,7404.6143,7805.5381,8781.5684,7749.25,7313.3379,8910.1016,11264.432,7971.7891,8884.7383,9623.6201,9158.9258,8851.7832,9336.3066,8854.8691,8779.874,7613.1548,9592.0029,8700.3213,5055.8491,8658.1475,8953.4219,8039.9751,7666.085,8616.8379,8091.541,7792.2363,9184.4326,6832.562,7743.6655,8360.0508,6848.1782,7703.5923,9208.7285,7886.814,7304.7563,8345.4814,7924.0479,7301.606,8903.1572,10911.597,8558.6074,8914.4238,9946.0098,9213.2109,10149.8,7330.0112,8461.001,7358.0693,7389.251,8384.1338,10165.9,9208.9365,6962.415,7512.4038,9279.5723,6986.8291,8659.3086,5100.5801,7265.4854,8853.1748,9700.627,7415.313
