Id,RawCoord1,RawCoord2,RawCoord3,RawCoord4,RawCoord5,RawCoord6,RawCoord7,RawCoord8,RawCoord9,RawCoord10,RawCoord11,RawCoord12,RawCoord13,RawCoord14,RawCoord15,RawCoord16,RawCoord17,RawCoord18,RawCoord19,RawCoord20,RawCoord21,RawCoord22,RawCoord23,RawCoord24,RawCoord25,RawCoord26,RawCoord27,RawCoord28,RawCoord29,RawCoord30,RawCoord31,RawCoord32,RawCoord33,RawCoord34,RawCoord35,RawCoord36,RawCoord37,RawCoord38,RawCoord39,RawCoord40,RawCoord41,RawCoord42,RawCoord43,RawCoord44,RawCoord45,RawCoord46,RawCoord47,RawCoord48,RawCoord49,RawCoord50,RawCoord51,RawCoord52,RawCoord53,RawCoord54,RawCoord55,RawCoord56,RawCoord57,RawCoord58,RawCoord59,RawCoord60,RawCoord61,RawCoord62,RawCoord63,RawCoord64,RawCoord65,RawCoord66,RawCoord67,RawCoord68,RawCoord69,RawCoord70,RawCoord71,RawCoord72,RawCoord73,RawCoord74,RawCoord75,RawCoord76,RawCoord77,RawCoord78,RawCoord79,RawCoord80,RawCoord81,RawCoord82,RawCoord83,RawCoord84,RawCoord85,RawCoord86,RawCoord87,RawCoord88,RawCoord89,RawCoord90,RawCoord91,RawCoord92,RawCoord93,RawCoord94,RawCoord95,RawCoord96,RawCoord97,RawCoord98,RawCoord99,RawCoord100,RawCoord101,RawCoord102,RawCoord103,RawCoord104,RawCoord105,RawCoord106,RawCoord107,RawCoord108,RawCoord109,RawCoord110,RawCoord111,RawCoord112,RawCoord113,RawCoord114,RawCoord115,RawCoord116,RawCoord117,RawCoord118,RawCoord119,RawCoord120,RawCoord121,RawCoord122,RawCoord123,RawCoord124,RawCoord125,RawCoord126,RawCoord127,RawCoord128,RawCoord129,RawCoord130,RawCoord131,RawCoord132,RawCoord133,RawCoord134,RawCoord135,RawCoord136,RawCoord137,RawCoord138,RawCoord139,RawCoord140,RawCoord141,RawCoord142,RawCoord143,RawCoord144,RawCoord145,RawCoord146,RawCoord147,RawCoord148,RawCoord149,RawCoord150,RawCoord151,RawCoord152,RawCoord153,RawCoord154,RawCoord155,RawCoord156,RawCoord157,RawCoord158,RawCoord159,RawCoord160,RawCoord161,RawCoord162,RawCoord163,RawCoord164,RawCoord165,RawCoord166,RawCoord167,RawCoord168,RawCoord169,RawCoord170,RawCoord171,RawCoord172,RawCoord173,RawCoord174,RawCoord175,RawCoord176,RawCoord177,RawCoord178,RawCoord179,RawCoord180,RawCoord181,RawCoord182,RawCoord183
Plestiodon_marginatus,9100.4492,14079.341,7092.9951,9404.2188,13540.85,6994.8813,9290.5742,10846.047,7180.168,10296.229,9873.1875,6963.9609,9615.5127,9811.2422,7948.0229,9563.5928,9611.8457,8052.8853,10133.982,9100.8564,7311.7534,9821.8633,9160.6211,8013.5742,9364.6357,6810.7988,8075.6133,8689.5801,14073.771,7037.9673,8405.2168,13504.668,6887.4326,8442.2236,10811.186,7044.3535,7397.2236,9883.1543,7011.6895,7957.6904,9855.5938,7859.8232,7895.8662,9632.9453,7935.6348,7512.1782,9114.8242,7228.1592,7775.2886,9150.3906,7963.0757,8145.8281,6969.8418,7948.416,7988.5195,9260.2471,6693.4565,7507.9697,9337.9014,6974.0552,8158.582,9158.9063,6743.0371,8591.3008,9161.2783,6792.6416,9130.4824,9112.5332,6812.9961,9651.0898,9137.2588,6804.5786,9758.4707,9209.082,6765.5039,10149.479,9262.4502,7101.2861,8130.2148,8677.5801,6784.0923,9527.9512,8603.0322,6820.1206,8734.0762,7539.8555,9140.0918,8845.4316,8161.1514,7122.9688,9116.4883,8086.2036,7148.5874,8556.6318,8072.0913,7095.3423,9535.3555,8149.5908,7438.9741,8086.123,8205.7734,7399.2925,9492.5508,8258.501,7684.5454,8129.3291,8250.3887,7595.9321,9441.791,8255.7275,7890.9277,8150.3091,8260.7148,7842.2598,9484.2451,8252.7188,8044.144,8106.3882,8256.498,7978.1953,8782.8057,7809.8457,7824.0566,8788.4443,8171.7085,7796.4355,8858.5781,10796.724,7544.9751,8797.374,9566.5527,8835.9219,8774.7871,9367.1104,8730.7324,8743.6162,8523.5332,9180.3057,8691.6611,6788.9556,8476.3457,8992.3877,8198.5,7732.2998,8615.1963,8199.5898,7677.4883,9399.2627,8082.8555,7263.2319,8223.1201,8089.5317,7170.3047,9387.1689,8118.1074,7219.7158,8354.4502,8146.3076,7112.5464,8848.5693,10591.663,7990.0186,8791.3037,9748.6006,8889.457,9868.6064,8577.9941,8371.2822,7773.085,8482.0078,8457.6729,10004.544,8964.5146,6928.3032,7708.6606,9120.082,6846.1006,8760.1309,6969.1035,7522.7197,8867.0957,9265.9268,7384.187
Gekko_gecko,9967.5146,23297.5,8856.5293,10695.3,22281.848,8649.4922,9665.2891,12961.041,6222.9946,11319.438,10208.592,5686.52,10276.033,8760.2412,7821.2363,10269.448,7716.291,7825.3599,10903.3,6380.8164,6981.2305,10559.625,6780.9561,7966.0474,10711.297,1114.8342,9071.9756,7874.373,23296.006,8862.585,7167.0391,22367.205,8485.7539,7694.123,13101.092,6240.8408,5779.3408,10556.575,5303.0508,6714.334,8652.9609,7501.0723,6979.0073,7443.7329,7967.1763,6767.0327,5871.3369,7139.437,6945.2935,6568.0947,7899.2192,8645.8887,1237.8431,8999.7998,6782.1221,9565.1865,4425.9941,6594.3071,7572.4043,6837.4785,7059.4443,7515.8086,5322.2646,7960.3408,7882.4087,5329.4404,8814.6689,7868.916,5435.54,9498.7139,7488.6885,5330.3604,9728.7539,9352.9287,4416.937,10423.377,7637.998,7104.0664,6894.6514,6358.7769,5462.7939,9953.2598,6526.5317,5219.686,9571.8066,2288.0479,11126.124,8949.1855,4628.3628,7193.0366,9460.2012,4609.8906,7121.9663,8499.0625,4425.1899,7127.2749,10328.858,5097.814,7609.3145,7736.5986,4556.0063,7656.2803,10481.014,5147.0645,8004.3994,7592.0039,4584.1523,7964.7949,10570.051,5086.8198,8349.2744,7550.8599,4547.8711,8278.2021,10738.34,4679.9453,8837.4629,7472.5361,4311.7637,8877.2012,9245.1582,3518.1624,8783.2988,9186.4678,4100.3726,8386.7148,8527.4014,10731.66,7256.8115,8664.6182,8101.1831,9444.7344,8764.9307,7266.8931,8959.1582,9367.1094,3798.8538,11665.734,9618.6914,832.57312,9693.373,9812.6563,4908.7163,8097.312,8426.7188,4666.8428,8191.1958,10083.018,4877.8286,7298.3032,8004.0063,4447.7163,7342.6147,9899.2813,4777.8247,7102.416,8025.7036,4474.9521,7137.3887,8563.627,9636.5215,8303.168,8657.3223,8678.1797,9577.415,11047.202,4761.9653,9656.2383,7331.3315,4398.8921,9808.7139,10476.508,7233.3862,5512.562,6455.3911,6973.0981,5855.0811,9682.0547,1486.9369,8142.3745,8535.0703,7247.6309,6278.3516
Amphisbaena_scutigerum,9178.6465,13377.793,7135.168,9931.0273,12577.871,6742.564,10038.162,12084.9,6659.0532,10729.9,9583.9512,7361.356,10191.518,9458.4824,8190.5552,9951.2578,9523.1699,8390.0566,9535.5801,8259.0449,6930.3984,9812.5977,8468.9385,7771.9209,9620.6914,6107.0874,7783.2939,8403.8799,13362.199,7171.2275,7670.2964,12629.834,6841.3301,7580.9253,12136.281,6685.3257,6909.9194,9536.4521,7249.7114,7494.3447,9428.0313,8231.5928,7828.6504,9511.1729,8509.1074,8081.5796,8248.708,7023.0718,7965.1836,8533,7845.8428,8033.0244,6277.4453,7816.8535,8320.751,9478.5674,6106.3916,7746.9736,8565.3906,6925.1328,8139.9048,8591.9932,6561.5459,8530.6309,8800.0537,6487.2813,9113.1162,8796.5859,6444.9043,9521.3662,8628.4824,6603.6216,9194.2266,9510.6533,6011.2373,9938.043,8566.2021,6874.1738,8566.377,8006.5313,6577.1191,9007.3486,8007.4648,6551.7671,8837.3604,6584.5234,9262.3594,8876.9023,7441.1333,7836.8301,8993.4463,7431.4082,7831.6279,8783.6582,7435.5479,7816.0391,9274.5195,7460.4883,8066.5103,8417.624,7530.3418,8063.2393,9394.3906,7513.9854,8252.4453,8262.5781,7588.0342,8213.2559,9560.207,7805.27,8404.165,8154.4321,7783.5054,8274.1191,9596.4336,7927.0483,8515.0742,8088.083,7915.8848,8351.9258,8934.707,7887.0884,8195.793,8904.126,7889.8125,8011.8174,8878.9131,10663.17,8140.7246,8862.7295,9097.6123,9151.7598,8882.4512,8972.3252,8431.0762,8888.3955,7709.3535,9644.9912,8843.958,6053.0513,8429.7344,8871.5352,7493.5034,7735.7568,8752.3623,7493.1079,7739.8716,9153.9395,7424.5488,7916.2461,8596.3301,7458.0967,7899.7866,9081.4863,7530.96,7135.4336,8602.0283,7497.2749,7143.8242,8901.3965,10249.562,8443.6855,8895.5732,9261.7393,9186.7754,10149.576,8515.3213,8715.7295,7608.6973,8523.9111,8694.0156,9349.2393,8336.292,6667.0151,8144.2148,8324.4746,6847.9941,8847.0674,6312.4224,7142.8345,8887.6123,8984.9141,7026.6201
Lygodactylus_picturatus,8915.9844,13808.133,7681.21,9157.1563,13456.22,7684.252,9153.8574,11382.329,7125.6602,10621.771,9672.1104,7276.4912,9942.8027,9819.2441,8290.7949,9909.3604,9268.9385,8188.9644,10461.9,8996.7422,7479.335,10036.639,8999.9814,8067.687,9532.5645,6924.9678,7925.7695,8484.0615,13828.928,7689.7783,8189.4492,13467.535,7612.7573,8237.0156,11379.707,7102.7075,7001.9502,9582.4766,7151.9043,7788.8398,9743.374,8190.9341,7878.4756,9118.875,8289.3281,7244.3589,8917.54,7492.6318,7654.4976,8972.833,8125.2944,8276.8682,7002.1279,8001.1348,7873.748,9063.6436,6621.9268,7541.4375,8882.9424,6877.0171,8051.0923,8906.1992,6778.1079,8527.3516,8997.1406,6822.0596,9007.5791,9041.8916,6794.6167,9655.3779,8926.7793,6784.6665,9781.8047,9123.3389,6631.3066,10061.024,8982.0977,6862.6436,8174.7031,8708.9131,6857.0313,9765.1719,8747.7461,6915.48,9028.5381,7331.1763,9053.5684,8909.3818,7987.4243,7085.8955,9067.0918,7970.0854,7089.3037,8791.3145,7970.5039,7083.229,9441.0986,8046.5825,7422.6987,8380.6172,7956.5938,7398.208,9523.1914,8098.7075,7646.8818,8279.7773,8013.6724,7733.8677,9540.7305,8120.1919,7863.5332,8279.3105,8072.1831,7901.0796,9565.8184,8146.5483,8089.9258,8283.8203,8077.1323,8102.1558,8882.5918,7808.2407,7489.7568,8942.8896,8389.8125,7769.7944,8802.4492,10632.005,7843.9414,8929.1484,9502.0586,8838.1504,8933.4648,9201.125,8615.8652,9024.0381,8235.6299,9254.3887,8964.918,7011.459,8424.332,8994.0996,8456.6504,7917.2959,8824.0508,8455.9678,7924.5591,9322.5195,8009.4346,7236.1479,8566.3477,7950.4316,7187.8286,9718.501,8073.3613,7431.8574,7983.6294,8040.8691,7493.9937,8839.4023,10153.306,8249.2871,8892.4727,9774.4678,8922.4297,9971.502,8382.8105,8661.96,7901.9424,8352.3496,8666.6328,10401.983,9080.8262,7264.458,7337.3516,8944.0615,7287.7363,8865.3945,6950.6255,7492.8926,8828.6738,9061.749,7187.6963
Melanoseps_loveridgei,8900.499,13316.296,7234.6875,9404.3242,12826.895,7178.2065,9480.5957,11878.563,7230.9395,10029.902,9477.5723,7364.5332,9534.5508,9885.6904,8013.5483,9487.0811,9456.0322,7980.2788,9665.2021,8920.373,7090.7314,9610.7539,9010.8994,7796.2969,9401.8447,6606.1411,7579.355,8668.4922,13323.285,7243.125,8152.3198,12809.159,7210.2637,8096.6055,11862.84,7185.8213,7648.3789,9524.4482,7229.0166,8117.002,9847.751,7957.2959,8129.1948,9364.3975,7911.9102,7999.8252,8877.7246,7153.3076,8050.7188,8988.4922,7739.5869,8342.7549,6613.4648,7609.333,8328.9463,9558.6494,6470.4678,7890.8789,9093.7773,7306.3066,8373.3096,9177.2773,6746.3369,8646.3057,9290.3564,6810.5698,9029.9453,9301.8086,6767.8911,9273.3193,9209.5361,6713.1787,9331.5928,9555.1787,6484.1104,9768.8311,9129.5371,7417.7354,8384.4395,8802.1016,6767.9482,9267.3301,8843.0625,6782.4624,8833.2539,7191.2861,8763.3477,8841.4014,8028.9463,7286.3794,8934.3496,8039.2549,7280.2676,8745.3955,8041.6245,7289.0005,9143.3672,8124.6816,7446.5088,8558.4463,8109.3813,7446.3745,9171.8633,8151.248,7564.4365,8516.75,8128.4673,7538.229,9228.1953,8168.7686,7660.48,8455.7012,8151.6968,7639.2813,9298.291,8201.209,7757.2754,8379.7031,8171.0576,7745.8857,8839.9619,8090.5391,7746.4443,8844.6338,8136.8232,7603.75,8798.1846,10742.359,7876.5352,8770.333,9336.8213,8603.5811,8820.5547,9200.7607,8434.5195,8812.2314,8059.8779,8992.5654,8844.6191,6451.6377,7948.9136,8908.6572,8148.3535,7481.1079,8764.5283,8136.54,7471.4453,9075.6055,8073.7959,7343.8037,8633.0439,8066.0332,7334.001,9336.498,8437.5986,7207.9912,8347.8564,8417.6299,7243.0474,8807.8789,10413.289,8225.5068,8783.79,9688.5742,8608.8291,9827.7461,8162.6626,8226.5059,7879.3906,8123.8228,8248.1768,9576.3652,9058.4951,6944.6377,8081.9785,9036.1738,6980.666,8869.2383,6705.9468,7178.3594,8832.0264,9348.1396,7142.9229
Ophiodes_fragilis,9171.749,16510.988,7563.1274,9755.9199,15582.925,7252.793,10048.668,11825.502,6877.1548,10427.046,10648.929,6524.3149,10109.838,10188.523,8254.7813,10036.519,9072.5771,8370.0684,10394.141,8481.5977,7436.751,10202.376,8708.8623,8114.0864,9638.374,5041.3184,7965.9956,8439.7861,16539.52,7578.4531,7840.3857,15606.649,7242.2139,7622.3462,11823.145,6916.5405,7235.645,10799.731,6664.7661,7462.4551,10176.133,8173.9058,7639.7241,9112.9746,8449.8477,7273.519,8628.0244,7393.3848,7452.9756,8770.0938,8104.2778,7997.6958,5037.2534,8132.877,8166.2051,9126.5986,5831.6758,7753.9126,9070.3545,6137.0273,8119.1289,8922.6826,6050.5889,8551.4619,9034.8252,6078.9937,9155.6855,9018.5869,6014.9453,9414.8867,8912.8975,5965.3877,9487.584,9099.6924,5814.248,9980.7246,9109.876,6177.8574,8213.9053,8182.6362,6254.4878,9439.2139,8191.894,6236.7817,8862.5771,6029.1655,9779.8135,8806.2188,7068.9736,6981.0469,9098.5947,7064.8047,7019.5044,8543.8789,7077.8569,7019.2817,9572.9795,7280.0361,7467.626,8064.3428,7307.9204,7481.0522,9637.4502,7373.5239,7679.1943,8053.7266,7380.9033,7718.9038,9586.9111,7437.75,7935.9785,8106.3994,7423.231,7925.4131,9619.1162,7405.9648,8083.8076,8105.752,7384.7212,8041.3682,8824.501,6875.0308,7759.8965,8841.2764,7165.6689,7572.7119,8855.2578,11092.918,8113.3457,8939.5381,9050.2002,9326.6523,8895.4473,8858.0918,8933.3027,8813.8867,7427.0439,9815.6748,8802.958,4941.7334,8724.4365,9095.6816,7312.4604,7414.9189,8593.9053,7294.4009,7442.5845,9403.1592,7133.0449,7180.1641,8281.4766,7142.2412,7173.228,9700,7435.0288,7173.7168,8031.0957,7419.9927,7171.623,8870.6924,10610.525,8433.4316,8991.3721,9619.6699,9382.5781,10107.293,7319.2266,8922.7021,7573.437,7100.1128,8930.1553,10078.279,9137.54,6760.4951,7556.3511,9093.0029,6812.4648,8876.6758,5148.4185,7429.5073,8802.8447,9239.9844,7185.0024
Pseudopus_apodus,8983.4648,17077.059,9216.8613,9653.3877,16330.475,8470.4004,9738.1807,13228.209,7234.498,10910.9,11186.05,7042.0205,10484.907,10767.93,8490.9766,10371.432,10196.023,8528.1982,10856.138,9178.5889,7203.2256,10599.307,9232.7441,7769.8086,9686.3301,5214.167,6928.7725,8545.7344,17133.771,9192.8945,7863.7495,16187.509,8451.3389,7824.4707,13197.167,7238.8291,6779.5488,11355.099,7012.3203,7256.0029,10858.752,8605.6328,7356.6143,10182.98,8594.3467,6809.3379,9057.7217,7255.6973,7133.4282,9208.7393,7937.8662,7881.957,5321.1758,7093.5586,7951.6821,10229.055,5763.5098,6882.2227,9853.8828,7106.4111,7416.7207,9977.541,5882.2813,8441.2432,10076.614,5994.2393,9140.665,10110.911,6008.6099,10040.869,10034.143,5820.5557,9800.7549,10179.696,5714.7124,10738.807,9945.3809,7248.4126,8145.7515,8866.2559,5629.8105,9565.6191,8970.0215,5603.1094,8901.1689,6110.7139,9434.6387,8836.4951,7101.9414,6556.8828,9088.8066,7271.3403,6465.083,8503.4043,7267.8599,6515.6519,9564.0742,7469.457,6803.1133,8076.3936,7454.3921,6912.6577,9718.5469,7535.9756,7101.6006,7982.9243,7490.0293,7172.9028,9778.8633,7568.5005,7417.0449,7933.4795,7530.5664,7510.6382,9791.4033,7592.7373,7720.4336,7954.9268,7492.5991,7770.4111,8842.9814,6599.543,7043.481,8838.623,7000.187,7024.8623,8827.626,11904.145,8703.0645,8856.4795,9091.1045,9849.9844,8866.6992,9134.9092,9173.3818,8858.5879,7707.4756,9901.1602,8843.4072,4930.7886,7853.522,8996.3633,7521.2285,7367.2173,8712.2803,7521.1514,7385.707,9354.8574,7379.1011,6610.5898,8229.666,7382.4077,6690.3418,9379.4141,7633.4419,6563.1689,8287.8916,7598.9727,6543.3672,8889.9854,11344.786,9076.0938,8863.1484,9447.376,10067.045,10456.355,7405.5459,8700.5352,7302.6851,7463.6099,8856.9814,10442.844,9676.751,6069.8848,7146.3877,9564.499,6118.582,8756.2129,5469.1357,6446.1387,8836.5576,9739.9961,7023.291
Lepidothyris_fernandi,9057.1006,21210.063,7107.9976,10232.736,20350.824,6882.6416,9981.3105,14009.245,5661.8213,11319.206,12249.3,4984.7383,10319.933,10256.238,8108.7607,10312.402,9526.584,8541.7246,11085.158,8148.9785,7557.7422,10453.983,8890.2344,8573.4922,9953.8379,2914.9043,8580.043,8267.2617,21170.252,7129.0483,7236.6392,20167.584,6589.5747,7801.2588,13959.902,5508.6787,6625.6108,11989.355,4901.5737,7392.499,10558.759,8120.8711,7227.2422,9587.1943,8386.7969,6587.7344,8149.2935,7346.0557,7071.6367,8753.8262,8291.7441,7750.1577,2913.5303,8664.8955,8107.814,9893.3701,4597.7373,7679.5347,8503.6719,5614.7266,8350.7334,8377.8926,5362.5254,8770.8438,8403.4512,5582.875,9327.791,8377.2178,5539.4336,9899.7695,8372.7158,5485.4277,10091.42,9795.4482,4798.1719,10273.195,8500.3428,5607.3672,8197.9873,7536.1636,5587.4771,9553.1836,7461.4697,5647.4722,8671.6328,4016.8237,10602.314,8963.7529,6208.6934,6392.4092,9209.4951,6207.8838,6412.7803,8731.0674,6205.4316,6361.4419,9925.9746,6457.6982,7563.9629,7808.1191,6428.6104,7446.0825,10194.709,6848.1953,8429.6768,7402.9277,6754.8867,8093.7144,10126.148,6811.6265,8781.6045,7410.3281,6795.4756,8566.9971,10103.197,6877.623,8951.8047,7416.0757,6902.0239,8756.6563,8830.5762,5251.2798,8498.4893,8832.5059,5942.916,8115.9263,8815.7822,12178.768,7446.499,8608.5508,9415.5391,9873.9883,8631.0928,9004.6611,9480.1631,8368.8311,6085.002,11030.052,8972.6172,2778.0911,9516.4863,9023.1426,6375.0005,8030.1851,8655.3457,6410.1455,7993.2583,9593.3877,6283.5737,6574.8643,8275.5137,6295.2349,6477.1646,9301.4902,6613.8691,7038.5967,8198.6182,6740.5254,7096.5371,8729.2305,11604.113,8401.8223,8592.2461,9972.127,10246.842,10728.54,6895.936,9610.4102,6795.5703,6818.5464,9447.1064,10242.101,8264.4629,5846.792,7702.793,8301.7285,5720.7783,8996.5654,3244.4858,7764.6006,8942.7471,8432.2109,5989.3457
Takydromus_sexlineatus,9196.1768,15880.399,7850.8965,9796.2871,15106.224,7661.9971,9354.1865,11304.959,6895.8979,10008.174,9622.2764,6571.9272,9700.9395,9757.6357,7688.9702,9685.1875,8833.8994,8213.5859,10165.93,8195.2363,7321.8955,9798.416,8515.5479,8104.0029,9265.9922,5442.2808,7745.1313,8727.4736,15886.76,7890.7617,8141.9346,15079.273,7679.7798,8348.915,11376.287,6899.606,7720.1934,9636.3223,6469.6948,7980.4609,9740.0615,7726.1685,7912.9404,8860.6973,8206.5049,7566.2607,8235.4219,7369.668,7810.2646,8445.1572,8066.8086,8161.9844,5578.1846,7795.4839,8020.6406,9202.4131,6379.748,7914.1729,8792.333,6593.3916,8301.6152,8729.3525,6584.208,8650.0068,8755.7783,6679.0811,8981.457,8797.4355,6692.0186,9354.9336,8757.2607,6621.874,9623.6221,9276.749,6366.4805,9772.0273,8798.5811,6625.9971,8248.6592,8358.9893,6551.8477,9465.5,8332.6602,6556.0864,8803.1084,5856.3228,8908.5322,8781.1846,7357.0767,6796.2686,8957.5371,7336.1152,6831.8604,8625.2764,7323.0356,6804.3325,9360.2695,7201.4346,7133.7261,8148.1396,7241.8882,7113.3086,9434.8262,7254.418,7447.3701,8077.9956,7278.2612,7392.8066,9391.9668,7229.6685,7833.3301,8146.79,7253.3828,7804.2168,9490.8232,7221.5649,7971.8154,8076.6372,7302.1357,7994.5122,8733.2607,6865.2637,7668.0669,8776.8799,7280.2808,7834.6401,8864.8301,10291.512,7617.1899,8780.6162,8814.2715,8761.9805,8792.7607,8502.9824,8520.2012,8779.415,7189.0454,9218.7969,8711.2041,5382.3032,8214.4375,8821.2422,7292.8442,7831.02,8686.8096,7299.2842,7828.5049,9221.2139,7228.3486,6937.5068,8253.9121,7221.5947,6926.4658,9362.8633,7293.335,7210.5181,8153.0874,7301.5615,7186.291,8859.7275,9872.7559,7971.4678,8829.4219,9088.9707,8924.0508,9812.8008,7104.1069,8403.7197,7733.0391,7080.1724,8483.4014,9839.1689,8667.6172,6778.6885,7871.3765,8689.5557,6754.2383,8683.0752,5577.8242,7352.4697,8824.8428,8734.3906,7074.3223
Teratoscincus_scincus,8916.167,15520.318,7701.8525,9310.8115,14986.455,7550.4189,9264.1641,11799.4,6764.3452,10309.776,9607.6885,7455.7759,9979.1016,9700.8574,8004.8525,9640.7383,9297.6807,8327.7354,10151.955,8760.1494,7026.3452,9867.2637,8641.2227,7985.6113,9414.3047,5926.2617,8068.1753,8415.6592,15512.754,7684.3643,8091.1787,14969.715,7548.6592,8438.291,11788.329,6757.6484,7391.3696,9524.2402,7189.2642,7713.4775,9611.1621,7967.9814,7989.5542,9266.0977,8272.1553,7571.8813,8636.833,7119.3022,7758.4453,8575.4453,7875.8813,8348.1797,5905.1631,7952.4961,8110.0132,9321.6592,6197.4614,7669.5928,8938.9902,7661.5801,8152.0293,8962.9561,6376.4595,8635.124,9175.3682,6512.9004,9251.1914,9213.6934,6432.3174,9584.9463,9121.7568,6374.3389,9685.9131,9369.292,6235.4966,10081.982,9047.8779,7622.3613,8100.8018,8366.3496,6337.3267,9713.708,8493.1035,6384.0669,8799.1045,6333.897,9203.8281,8869.0352,7212.5454,7167.8457,9011.4004,7195.5693,7164.8574,8707.1133,7188.3882,7155.668,9543.21,7492.335,7475.52,8159.7998,7457.1602,7422.6304,9645.3398,7683.5127,7838.0781,8051.7119,7666.2856,7767.9854,9615.5107,7703.2241,8197.5791,8045.5898,7645.6187,8170.8604,9651.8906,7686.6685,8375.3838,8010.7134,7657.04,8317.6494,8840.3311,7188.8242,8028.9141,8859.0039,7551.6167,7878.3018,8815.5088,10738.147,7789.1826,8783.5537,8987.0176,9082.2354,8797.2764,8886.8203,8656.2344,8792.0586,7678.1621,9533.1592,8844.7822,5894.125,8476.5635,9062.623,7752.0986,7841.8291,8612.9824,7718.5059,7819.0957,9367.8984,7393.7998,7310.4438,8398.2734,7307.3696,7237.6616,9321.2334,7668.0684,7080.8608,8413.4111,7609.3325,7041.2129,8815.8564,10212.499,8376.8496,8807.6309,9388.3848,9212.082,9871.0352,7795.9648,8920.9512,7751.499,7707.625,8884.417,10053.902,8821.9512,6709.3203,7826.4521,8701.2256,6576.8369,8880.3232,5808.9951,7589.5464,8856.4326,9037.6123,7108.3472
Tropidurus_torquatus,9321.667,17344.572,7236.0391,9838.4121,16843.811,7203.3374,9379.083,12605.715,6401.8408,11230.956,10570.567,5973.3086,10671.182,10643.799,8206.6455,10779.526,9639.6396,8798.9834,11436.664,9023.7158,7478.0303,11024.979,9496.6133,8538.3799,9829.1455,5242.8198,8060.3193,8280.3652,17442.859,7263.0566,7759.832,16886.297,7210.8931,8301.4492,12585.284,6361.7676,6361.8457,10562.846,6137.9849,6833.0474,10528.725,8173.3398,6997.7852,9604.6211,8932.6924,6321.2822,9358.373,7802.1421,6757.4502,9478.8037,8703.9922,7936.5454,5428.2754,8053.3799,8195.9414,9580.0859,5504.1025,6906.9409,8885.0352,6409.498,7672.499,8691.5459,6235.7217,8439.9834,8895.4531,6251.4697,9065.543,8945.042,6282.5156,9786.459,8659.3379,6183.5596,9379.3496,9520.2324,5506.6045,10626.109,8867.75,6285.3906,8036.8232,8193.5977,6093.5386,9712.9551,8195.7178,6131.0215,8919.6445,6327.4204,10002.98,8863.4326,7847.4888,5990.3984,9151.7598,7779.3135,5936.6343,8668.8936,7814.1401,5963.2861,10053.996,7328.3901,6751.6846,7586.3193,7314.1909,6786.7773,10216.452,7263.7686,7295.0479,7468.3086,7254.4199,7457.0845,10067.26,7405.103,8105.2988,7691.4258,7286.251,8189.1255,10156.952,7418.7451,8328.5205,7660.9907,7357.5264,8427.7539,8842.7119,6782.3833,7640.5752,8935.9482,7482.7979,8094.7139,8891.6182,11424.944,7820.2275,8862.1162,9367.6826,10180.717,8832.1387,8944.7686,9629.1416,8942.0488,7834.1348,10185.334,8865.1719,5173.7725,8756.3633,9209.1836,7501.4224,8111.4458,8687.8369,7527.3745,8126.9448,9810.8506,7475.8501,6270.5923,7849.1499,7458.3037,6280.8804,10500.375,7597.0723,7736.4595,7376.0273,7547.4668,7906.9722,8802.1836,11149.95,8691.4609,8829.5996,9892.3955,10223.9,10501.961,7382.5166,9452.2129,7282.3032,7275.5415,9510.1924,10729.245,8337.4072,6358.9248,6738.3994,8469.4766,6568.1792,8916.4502,5520.5273,7473.4424,8830.9375,9083.3203,7023.061
